sample_id,split,review_id,string_id,string_name,aspect,label_text,label_id,mention_flag,sentiment_id,needs_manual_review,review_text,rating_label,has_tension_mention,has_price_mention,extracted_tension,likes_count,review_date,source_url
R0398_sound,train,R0398,S029,BAG-9831,sound,not_mentioned,0,0,,0,"——————
功能强大 收纳方便 容量大",真香,no,no,,1,2021-6-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=99294
R0398_comfort,train,R0398,S029,BAG-9831,comfort,not_mentioned,0,0,,0,"——————
功能强大 收纳方便 容量大",真香,no,no,,1,2021-6-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=99294
R0398_value_for_money,train,R0398,S029,BAG-9831,value_for_money,not_mentioned,0,0,,0,"——————
功能强大 收纳方便 容量大",真香,no,no,,1,2021-6-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=99294
R0399_elasticity,train,R0399,S029,BAG-9831,elasticity,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_durability,train,R0399,S029,BAG-9831,durability,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_control,train,R0399,S029,BAG-9831,control,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_tension_retention,train,R0399,S029,BAG-9831,tension_retention,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_string_movement,train,R0399,S029,BAG-9831,string_movement,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_attack,train,R0399,S029,BAG-9831,attack,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_sound,train,R0399,S029,BAG-9831,sound,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_comfort,train,R0399,S029,BAG-9831,comfort,not_mentioned,0,0,,0,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0399_value_for_money,train,R0399,S029,BAG-9831,value_for_money,mixed,4,1,0.0,1,"为颜值入的，装个6把拍不成问题，3层也比较合理。
收纳方便 颜值包包 性价比低 容量大 做工质量好

亮点 颜值高；容量大
不足 贵；易脏；没有隔热层；没有独立鞋仓",真香,no,yes,,1,2021-7-6,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=103282
R0400_elasticity,train,R0400,S029,BAG-9831,elasticity,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_durability,train,R0400,S029,BAG-9831,durability,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_control,train,R0400,S029,BAG-9831,control,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_tension_retention,train,R0400,S029,BAG-9831,tension_retention,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_string_movement,train,R0400,S029,BAG-9831,string_movement,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_attack,train,R0400,S029,BAG-9831,attack,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_sound,train,R0400,S029,BAG-9831,sound,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_comfort,train,R0400,S029,BAG-9831,comfort,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0400_value_for_money,train,R0400,S029,BAG-9831,value_for_money,not_mentioned,0,0,,0,"被颜值吸引买的。但不太方便一直背着，适合步行和开车的球友。

亮点 包很大，空间足，颜值高
不足 有点重不便携带，狭小空间转身以及坐公共交通容易撞到障碍物和路人。。 也没有小的手柄可以手提，两根大带子无法调节长度，直接手提可能会蹭到地板。。

最重要的是里面一个小的侧袋或网袋都没有，不便存放如手机钱包或其他零散的小杂物。也没有鞋仓和衣物袋，就两大一小三个隔层其他啥都没。作为近400块的大容量球包感觉少了点。",还行,no,yes,,1,2020-8-16,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=38652
R0401_elasticity,train,R0401,S029,BAG-9831,elasticity,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_durability,train,R0401,S029,BAG-9831,durability,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_control,train,R0401,S029,BAG-9831,control,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_tension_retention,train,R0401,S029,BAG-9831,tension_retention,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_string_movement,train,R0401,S029,BAG-9831,string_movement,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_attack,train,R0401,S029,BAG-9831,attack,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_sound,train,R0401,S029,BAG-9831,sound,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_comfort,train,R0401,S029,BAG-9831,comfort,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0401_value_for_money,train,R0401,S029,BAG-9831,value_for_money,not_mentioned,0,0,,0,"好看(｡･ω･｡)ﾉ♡


亮点 好看，容量大
不足 对于女生来说，扛着累，提着肿",还行,no,no,,1,2019-9-26,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=12830
R0402_elasticity,train,R0402,S029,BAG-9831,elasticity,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_durability,train,R0402,S029,BAG-9831,durability,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_control,train,R0402,S029,BAG-9831,control,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_tension_retention,train,R0402,S029,BAG-9831,tension_retention,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_string_movement,train,R0402,S029,BAG-9831,string_movement,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_attack,train,R0402,S029,BAG-9831,attack,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_sound,train,R0402,S029,BAG-9831,sound,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_comfort,train,R0402,S029,BAG-9831,comfort,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0402_value_for_money,train,R0402,S029,BAG-9831,value_for_money,not_mentioned,0,0,,0,"耐看男孩拿也很好看

亮点 很好看x3
不足 贵了",真香,no,yes,,1,2019-7-21,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=10134
R0403_elasticity,train,R0403,S029,BAG-9831,elasticity,not_mentioned,0,0,,0,"用的9支装，太大了些！
颜值包包 容量大 做工质量好",推荐,no,no,,1,2020-11-20,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=49763
R0403_durability,train,R0403,S029,BAG-9831,durability,not_mentioned,0,0,,0,"用的9支装，太大了些！
颜值包包 容量大 做工质量好",推荐,no,no,,1,2020-11-20,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=49763
R0403_control,train,R0403,S029,BAG-9831,control,not_mentioned,0,0,,0,"用的9支装，太大了些！
颜值包包 容量大 做工质量好",推荐,no,no,,1,2020-11-20,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=49763
R0403_tension_retention,train,R0403,S029,BAG-9831,tension_retention,not_mentioned,0,0,,0,"用的9支装，太大了些！
颜值包包 容量大 做工质量好",推荐,no,no,,1,2020-11-20,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=7016&cid=49763
